"STATION","NAME","DATE","ACMH","ACSH","AWND","DAPR","FMTM","FRGT","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT16","WT18"
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-08-27",,,,,,,,,"0.0","0.0","0.0",,"19.4","13.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-08-28",,,,,,,,,"0.0","0.0","0.0",,"20.6","12.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-08-29",,,,,,,,,"0.0","0.0","0.0",,"18.3","11.7",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-08-30",,,,,,,,,"0.0","0.0","0.0",,"23.3","13.9",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-08-31",,,,,,,,,"0.0","0.0","0.0",,"23.9","13.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-09-01",,,,,,,,,"0.0","0.0","0.0",,"20.6","14.4",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-09-02",,,,,,,,,"0.0","0.0","0.0",,"20.0","13.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-09-03",,,,,,,,,"0.0","0.0","0.0",,"21.1","13.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-09-04",,,,,,,,,"0.0","0.0","0.0",,"21.1","15.0",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-09-05",,,,,,,,,"0.0","0.0","0.0",,"21.1","15.6",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-09-06",,,,,,,,,"0.0","0.0","0.0",,"20.0","15.6",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-09-07",,,,,,,,,"0.0","0.0","0.0",,"20.0","16.1",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-09-08",,,,,,,,,"4.6","0.0","0.0",,"18.9","13.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-09-09",,,,,,,,,"0.3","0.0","0.0",,"19.4","14.4",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-09-10",,,,,,,,,"0.3","0.0","0.0",,"18.9","12.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-09-11",,,,,,,,,"0.0","0.0","0.0",,"18.9","14.4",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-09-12",,,,,,,,,"0.0","0.0","0.0",,"21.7","12.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-09-13",,,,,,,,,"0.0","0.0","0.0",,"21.7","12.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-09-14",,,,,,,,,"0.0","0.0","0.0",,"20.0","15.0",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-09-15",,,,,,,,,"0.0","0.0","0.0",,"21.7","12.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-09-16",,,,,,,,,"0.0","0.0","0.0",,"20.0","13.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-09-17",,,,,,,,,"2.5","0.0","0.0",,"20.0","13.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-09-18",,,,,,,,,"0.0","0.0","0.0",,"20.0","12.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-09-19",,,,,,,,,"0.0","0.0","0.0",,"20.6","12.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-09-20",,,,,,,,,"0.0","0.0","0.0",,"20.6","12.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-09-21",,,,,,,,,"0.0","0.0","0.0",,"21.7","12.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-09-22",,,,,,,,,"0.0","0.0","0.0",,"26.7","12.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-09-23",,,,,,,,,"0.0","0.0","0.0",,"20.0","12.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-09-24",,,,,,,,,"0.0","0.0","0.0",,"23.9","13.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-09-25",,,,,,,,,"0.0","0.0","0.0",,"23.9","13.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-09-26",,,,,,,,,"0.0","0.0","0.0",,"21.1","16.1",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-09-27",,,,,,,,,"0.0","0.0","0.0",,"18.9","15.6",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-09-28",,,,,,,,,"0.0","0.0","0.0",,"15.6","13.9",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-09-29",,,,,,,,,"0.0","0.0","0.0",,"16.7","12.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-09-30",,,,,,,,,"0.0","0.0","0.0",,"18.9","12.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-10-01",,,,,,,,,"0.0","0.0","0.0",,"19.4","10.6",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-10-02",,,,,,,,,"0.0","0.0","0.0",,"26.1","13.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-10-03",,,,,,,,,"0.0","0.0","0.0",,"35.0","16.1",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-10-04",,,,,,,,,"0.0","0.0","0.0",,"28.9","16.1",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-10-05",,,,,,,,,"0.0","0.0","0.0",,"24.4","13.9",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-10-06",,,,,,,,,"0.0","0.0","0.0",,"18.9","14.4",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-10-07",,,,,,,,,"0.0","0.0","0.0",,"18.3","12.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-10-08",,,,,,,,,"0.0","0.0","0.0",,"17.8","10.6",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-10-09",,,,,,,,,"0.0","0.0","0.0",,"20.6","10.0",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-10-10",,,,,,,,,"0.0","0.0","0.0",,"19.4","8.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-10-11",,,,,,,,,"0.0","0.0","0.0",,"17.2","7.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-10-12",,,,,,,,,"0.0","0.0","0.0",,"17.8","8.9",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-10-13",,,,,,,,,"0.0","0.0","0.0",,"20.0","7.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-10-14",,,,,,,,,"0.0","0.0","0.0",,"21.7","7.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-10-15",,,,,,,,,"0.0","0.0","0.0",,"21.1","8.9",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-10-16",,,,,,,,,"0.0","0.0","0.0",,"17.2","8.9",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-10-17",,,,,,,,,"0.0","0.0","0.0",,"16.1","10.0",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-10-18",,,,,,,,,"0.0","0.0","0.0",,"16.7","11.1",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-10-19",,,,,,,,,"0.0","0.0","0.0",,"13.3","11.7",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-10-20",,,,,,,,,"11.7","0.0","0.0",,"15.6","11.1",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-10-21",,,,,,,,,"3.3","0.0","0.0",,"15.6","10.0",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-10-22",,,,,,,,,"0.0","0.0","0.0",,"16.7","8.9",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-10-23",,,,,,,,,"0.8","0.0","0.0",,"19.4","13.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-10-24",,,,,,,,,"0.0","0.0","0.0",,"19.4","12.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-10-25",,,,,,,,,"0.0","0.0","0.0",,"20.0","12.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-10-26",,,,,,,,,"0.0","0.0","0.0",,"20.0","13.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-10-27",,,,,,,,,"0.0","0.0","0.0",,"21.1","10.6",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-10-28",,,,,,,,,"0.0","0.0","0.0",,"17.8","12.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-10-29",,,,,,,,,"0.0","0.0","0.0",,"15.6","12.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-10-30",,,,,,,,,"0.0","0.0","0.0",,"16.7","10.6",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-10-31",,,,,,,,,"0.0","0.0","0.0",,"18.3","8.9",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-11-01",,,,,,,,,"0.0","0.0","0.0",,"22.2","10.0",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-11-02",,,,,,,,,"0.0","0.0","0.0",,"25.0","11.7",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-11-03",,,,,,,,,"0.0","0.0","0.0",,"20.6","11.1",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-11-04",,,,,,,,,"0.0","0.0","0.0",,"18.9","12.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-11-05",,,,,,,,,"0.0","0.0","0.0",,"20.0","11.1",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-11-06",,,,,,,,,"0.0","0.0","0.0",,"22.8","10.6",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-11-07",,,,,,,,,"0.0","0.0","0.0",,"21.7","11.1",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-11-08",,,,,,,,,"0.0","0.0","0.0",,"16.7","10.6",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-11-09",,,,,,,,,"3.3","0.0","0.0",,"15.6","7.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-11-10",,,,,,,,,"5.1","0.0","0.0",,"13.3","8.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-11-11",,,,,,,,,"1.8","0.0","0.0",,"11.7","6.1",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-11-12",,,,,,,,,"0.0","0.0","0.0",,"11.1","3.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-11-13",,,,,,,,,"0.0","0.0","0.0",,"13.3","4.4",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-11-14",,,,,,,,,"0.0","0.0","0.0",,"13.9","3.9",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-11-15",,,,,,,,,"0.0","0.0","0.0",,"13.3","6.1",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-11-16",,,,,,,,,"0.0","0.0","0.0",,"14.4","10.0",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-11-17",,,,,,,,,"0.0","0.0","0.0",,"14.4","7.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-11-18",,,,,,,,,"0.0","0.0","0.0",,"13.3","5.6",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-11-19",,,,,,,,,"0.0","0.0","0.0",,"12.8","3.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-11-20",,,,,,,,,"0.8","0.0","0.0",,"10.6","7.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-11-21",,,,,,,,,"0.0","0.0","0.0",,"10.6","4.4",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-11-22",,,,,,,,,"0.0","0.0","0.0",,"12.2","4.4",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-11-23",,,,,,,,,"1.3","0.0","0.0",,"12.2","9.4",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-11-24",,,,,,,,,"35.1","0.0","0.0",,"13.9","10.0",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-11-25",,,,,,,,,"0.0","0.0","0.0",,"16.7","9.4",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-11-26",,,,,,,,,"0.0","0.0","0.0",,"13.3","7.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-11-27",,,,,,,,,"0.0","0.0","0.0",,"12.8","10.0",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-11-28",,,,,,,,,,"0.0","0.0",,"15.0","11.1",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-11-29",,,,"    2",,,"28.4",,,"0.0","0.0",,"13.9","10.6",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-11-30",,,,,,,,,"0.0","0.0","0.0",,"13.3","8.9",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-12-01",,,,,,,,,,,,,"13.9","7.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-12-02",,,,,,,,,,,,,"16.7","12.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-12-03",,,,,,,,,,,,,"15.6","11.7",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-12-04",,,,,,,,,,,,,"16.1","11.7",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-12-05",,,,,,,,,,,,,"15.6","11.7",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-12-06",,,,,,,,,,,,,"15.0","11.7",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-12-07",,,,,,,,,,,,,"15.6","8.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-12-08",,,,,,,,,,,,,"14.4","5.6",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-12-09",,,,,,,,,,,,,"15.0","5.0",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-12-10",,,,,,,,,,,,,"12.8","6.1",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-12-11",,,,,,,,,,,,,"12.8","4.4",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-12-12",,,,,,,,,,,,,"12.2","1.7",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-12-13",,,,,,,,,,,,,"11.1","2.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-12-14",,,,,,,,,,,,,"12.2","5.0",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-12-15",,,,,,,,,,,,,"11.1","5.6",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-12-16",,,,,,,,,,,,,"17.2","2.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-12-17",,,,,,,,,,,,,"13.3","5.6",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-12-18",,,,,,,,,,,,,"13.3","4.4",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-12-19",,,,,,,,,,,,,"12.8","3.9",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-12-20",,,,,,,,,,,,,"13.3","4.4",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-12-21",,,,,,,,,,,,,"11.1","3.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-12-22",,,,,,,,,,,,,"12.8","2.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-12-23",,,,,,,,,,,,,"11.1","2.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-12-24",,,,,,,,,,,,,"10.6","3.9",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-12-25",,,,,,,,,,,,,"11.1","3.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-12-26",,,,,,,,,,,,,"11.1","1.7",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-12-27",,,,,,,,,,,,,"8.3","1.1",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-12-28",,,,,,,,,,,,,"8.3","1.1",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-12-29",,,,,,,,,,,,,"9.4","6.7",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-12-30",,,,,,,,,,,,,"12.2","9.4",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1985-12-31",,,,,,,,,,,,,"12.8","8.9",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1986-01-01",,,,,,,,,,,,,"13.3","10.0",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1986-01-02",,,,,,,,,,,,,"13.3","10.6",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1986-01-03",,,,,,,,,,,,,"16.1","11.1",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1986-01-04",,,,,,,,,,,,,"15.6","13.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1986-01-05",,,,,,,,,,,,,"17.8","13.9",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1986-01-06",,,,,,,,,,,,,"14.4","12.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1986-01-07",,,,,,,,,,,,,"15.6","10.6",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1986-01-08",,,,,,,,,,,,,"13.9","7.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1986-01-09",,,,,,,,,,,,,"15.6","8.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1986-01-10",,,,,,,,,,,,,"12.8","4.4",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1986-01-11",,,,,,,,,,,,,"13.3","7.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1986-01-12",,,,,,,,,,,,,"12.2","6.7",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1986-01-13",,,,,,,,,,,,,"12.8","4.4",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1986-01-14",,,,,,,,,,,,,"14.4","7.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1986-01-15",,,,,,,,,,,,,"13.9","10.0",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1986-01-16",,,,,,,,,,,,,"14.4","12.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1986-01-17",,,,,,,,,,,,,"18.9","13.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1986-01-18",,,,,,,,,,,,,"16.1","13.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1986-01-19",,,,,,,,,,,,,"16.1","12.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1986-01-20",,,,,,,,,,,,,"14.4","8.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1986-01-21",,,,,,,,,,,,,"13.9","8.9",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1986-01-22",,,,,,,,,,,,,"15.6","8.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1986-01-23",,,,,,,,,,,,,"15.6","10.0",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1986-01-24",,,,,,,,,,,,,"16.7","6.7",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1986-01-25",,,,,,,,,,,,,"18.3","7.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1986-01-26",,,,,,,,,,,,,"16.1","8.9",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1986-01-27",,,,,,,,,,,,,"17.8","8.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1986-01-28",,,,,,,,,,,,,"15.0","10.0",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1986-01-29",,,,,,,,,,,,,"13.9","12.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1986-01-30",,,,,,,,,,,,,"17.2","12.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1986-01-31",,,,,,,,,,,,,"15.0","12.8",,,,,,,,,,,,,,,,,,,,
